action,subject,trial,frame,skeleton_joint,x,y,z
11.0, 1, 1, 11, 8,1.060115, 0.1880394, 2.85971
11.0, 1, 1, 11, 9,1.019766, 0.1250109, 2.909841
11.0, 1, 1, 11, 10,1.077986, 0.1252758, 2.797251
11.0, 1, 1, 11, 11,1.067616, -0.3629321, 2.975761
11.0, 1, 1, 11, 12,1.152519, -0.3308979, 2.677214
11.0, 1, 1, 11, 13,1.066023, -0.725404, 2.991237
11.0, 1, 1, 11, 14,1.183785, -0.7018085, 2.597779
11.0, 1, 1, 11, 15,1.013342, -0.7949184, 2.967064
11.0, 1, 1, 11, 16,1.143509, -0.7736682, 2.561646
11.0, 1, 1, 12, 1,1.091092, 0.8245729, 2.932367
11.0, 1, 1, 12, 2,1.141178, 0.6589074, 2.895227
11.0, 1, 1, 12, 3,1.073535, 0.26635, 2.862808
11.0, 1, 1, 12, 4,1.04806, 0.5334595, 3.04124
11.0, 1, 1, 12, 5,1.176549, 0.5179541, 2.763416
11.0, 1, 1, 12, 6,0.9619415, -0.01146562, 3.009123
11.0, 1, 1, 12, 7,1.113921, -0.003474324, 2.586879
11.0, 1, 1, 12, 8,1.059884, 0.1880836, 2.859983
11.0, 1, 1, 12, 9,1.019637, 0.1246686, 2.91011
11.0, 1, 1, 12, 10,1.077537, 0.1260021, 2.797808
11.0, 1, 1, 12, 11,1.067234, -0.3625569, 2.975413
11.0, 1, 1, 12, 12,1.152511, -0.3312401, 2.676705
11.0, 1, 1, 12, 13,1.065227, -0.725833, 2.989758
11.0, 1, 1, 12, 14,1.18399, -0.7030225, 2.597813
11.0, 1, 1, 12, 15,1.014949, -0.7936903, 2.949526
11.0, 1, 1, 12, 16,1.143421, -0.7737305, 2.561499
11.0, 1, 1, 13, 1,1.090278, 0.8240904, 2.931498
11.0, 1, 1, 13, 2,1.141015, 0.6587296, 2.894926
11.0, 1, 1, 13, 3,1.073273, 0.2656842, 2.8628
11.0, 1, 1, 13, 4,1.04812, 0.5334061, 3.041191
11.0, 1, 1, 13, 5,1.176174, 0.5177094, 2.763301
11.0, 1, 1, 13, 6,0.9623486, -0.01145201, 3.009745
11.0, 1, 1, 13, 7,1.114074, -0.004326199, 2.586695
11.0, 1, 1, 13, 8,1.05959, 0.1871869, 2.860051
11.0, 1, 1, 13, 9,1.019515, 0.12281, 2.910167
11.0, 1, 1, 13, 10,1.077387, 0.125873, 2.797875
11.0, 1, 1, 13, 11,1.067436, -0.363036, 2.97577
11.0, 1, 1, 13, 12,1.152526, -0.3312318, 2.676713
11.0, 1, 1, 13, 13,1.065528, -0.7268866, 2.990336
11.0, 1, 1, 13, 14,1.185158, -0.704807, 2.599488
11.0, 1, 1, 13, 15,1.0127, -0.7956883, 2.961396
11.0, 1, 1, 13, 16,1.143532, -0.7743421, 2.562281
11.0, 1, 1, 14, 1,1.090026, 0.8236952, 2.931273
11.0, 1, 1, 14, 2,1.140923, 0.6585608, 2.894688
11.0, 1, 1, 14, 3,1.073096, 0.2654049, 2.862848
11.0, 1, 1, 14, 4,1.048111, 0.53337, 3.04134
11.0, 1, 1, 14, 5,1.175406, 0.5178326, 2.763078
11.0, 1, 1, 14, 6,0.9622905, -0.01178645, 3.009539
11.0, 1, 1, 14, 7,1.11409, -0.00438697, 2.585881
11.0, 1, 1, 14, 8,1.059387, 0.1868441, 2.860158
11.0, 1, 1, 14, 9,1.019448, 0.122218, 2.910226
11.0, 1, 1, 14, 10,1.077171, 0.1258834, 2.798019
11.0, 1, 1, 14, 11,1.06735, -0.363014, 2.975673
11.0, 1, 1, 14, 12,1.152123, -0.330636, 2.676423
11.0, 1, 1, 14, 13,1.065312, -0.7270944, 2.990108
11.0, 1, 1, 14, 14,1.185011, -0.7045721, 2.599491
11.0, 1, 1, 14, 15,1.012555, -0.7937974, 2.964907
11.0, 1, 1, 14, 16,1.143784, -0.7744317, 2.562438
11.0, 1, 1, 15, 1,1.089046, 0.825296, 2.930758
11.0, 1, 1, 15, 2,1.140812, 0.6583547, 2.893511
11.0, 1, 1, 15, 3,1.072953, 0.26531, 2.862738
11.0, 1, 1, 15, 4,1.04809, 0.5333312, 3.041346
11.0, 1, 1, 15, 5,1.175619, 0.5180149, 2.763004
11.0, 1, 1, 15, 6,0.9628453, -0.01216868, 3.010125
11.0, 1, 1, 15, 7,1.114396, -0.004334998, 2.58571
11.0, 1, 1, 15, 8,1.05925, 0.1867534, 2.860125
11.0, 1, 1, 15, 9,1.019139, 0.1217358, 2.91011
11.0, 1, 1, 15, 10,1.077081, 0.1260056, 2.798054
11.0, 1, 1, 15, 11,1.067329, -0.3630326, 2.975725
11.0, 1, 1, 15, 12,1.151959, -0.3301598, 2.676495
11.0, 1, 1, 15, 13,1.06535, -0.7271493, 2.990077
11.0, 1, 1, 15, 14,1.184966, -0.7045625, 2.59961
11.0, 1, 1, 15, 15,1.011076, -0.7927389, 2.968058
11.0, 1, 1, 15, 16,1.144043, -0.7744615, 2.562665
11.0, 1, 1, 16, 1,1.088375, 0.8266769, 2.930224
11.0, 1, 1, 16, 2,1.140636, 0.6580356, 2.893042
11.0, 1, 1, 16, 3,1.072779, 0.2649262, 2.86243
11.0, 1, 1, 16, 4,1.048099, 0.5284292, 3.04197
11.0, 1, 1, 16, 5,1.175371, 0.5177333, 2.76263
11.0, 1, 1, 16, 6,0.9635943, -0.01279037, 3.011223
11.0, 1, 1, 16, 7,1.114686, -0.004483647, 2.585169
11.0, 1, 1, 16, 8,1.059087, 0.1863481, 2.859845
11.0, 1, 1, 16, 9,1.018902, 0.1208263, 2.910142
11.0, 1, 1, 16, 10,1.076998, 0.1259342, 2.797517
11.0, 1, 1, 16, 11,1.067317, -0.3630306, 2.975605
11.0, 1, 1, 16, 12,1.151688, -0.3289881, 2.676306
11.0, 1, 1, 16, 13,1.064219, -0.7234355, 2.990043
11.0, 1, 1, 16, 14,1.184317, -0.7030772, 2.599
11.0, 1, 1, 16, 15,1.013809, -0.7907543, 2.951504
11.0, 1, 1, 16, 16,1.143095, -0.7741369, 2.561932
11.0, 1, 1, 17, 1,1.087724, 0.82846, 2.93011
11.0, 1, 1, 17, 2,1.140823, 0.6583773, 2.892616
11.0, 1, 1, 17, 3,1.07277, 0.265474, 2.862597
11.0, 1, 1, 17, 4,1.048721, 0.5292262, 3.043512
11.0, 1, 1, 17, 5,1.175177, 0.5178619, 2.762745
11.0, 1, 1, 17, 6,0.963596, -0.01280424, 3.011333
11.0, 1, 1, 17, 7,1.115193, -0.004895998, 2.584061
11.0, 1, 1, 17, 8,1.059047, 0.1870153, 2.860175
11.0, 1, 1, 17, 9,1.019013, 0.1207434, 2.911011
11.0, 1, 1, 17, 10,1.076666, 0.1265246, 2.797421
11.0, 1, 1, 17, 11,1.067086, -0.3627932, 2.975286
11.0, 1, 1, 17, 12,1.151572, -0.3300483, 2.675569
11.0, 1, 1, 17, 13,1.064102, -0.7233312, 2.989926
11.0, 1, 1, 17, 14,1.184379, -0.7032435, 2.598955
11.0, 1, 1, 17, 15,1.015755, -0.7907506, 2.95666
11.0, 1, 1, 17, 16,1.143186, -0.7742504, 2.562235
11.0, 1, 1, 18, 1,1.086762, 0.8298329, 2.92995
11.0, 1, 1, 18, 2,1.140721, 0.6583731, 2.892531
11.0, 1, 1, 18, 3,1.072608, 0.2654544, 2.862566
11.0, 1, 1, 18, 4,1.048994, 0.528114, 3.044024
11.0, 1, 1, 18, 5,1.175097, 0.5179663, 2.762761
11.0, 1, 1, 18, 6,0.9642358, -0.01302385, 3.012453
11.0, 1, 1, 18, 7,1.116942, -0.004503456, 2.583408
11.0, 1, 1, 18, 8,1.05888, 0.1869852, 2.860158
11.0, 1, 1, 18, 9,1.018805, 0.120214, 2.91117
11.0, 1, 1, 18, 10,1.07625, 0.1266899, 2.79712
11.0, 1, 1, 18, 11,1.067127, -0.3629318, 2.975337
11.0, 1, 1, 18, 12,1.151479, -0.3301253, 2.675608
11.0, 1, 1, 18, 13,1.064111, -0.7234199, 2.989947
11.0, 1, 1, 18, 14,1.18426, -0.7030429, 2.598807
11.0, 1, 1, 18, 15,1.016273, -0.7929955, 2.962338
11.0, 1, 1, 18, 16,1.14279, -0.774057, 2.561579
11.0, 1, 1, 19, 1,1.086219, 0.8311104, 2.927652
11.0, 1, 1, 19, 2,1.14066, 0.6582853, 2.892399
11.0, 1, 1, 19, 3,1.072503, 0.2653464, 2.862521
11.0, 1, 1, 19, 4,1.050097, 0.5265493, 3.045082
11.0, 1, 1, 19, 5,1.174902, 0.5178761, 2.762316
11.0, 1, 1, 19, 6,0.9643748, -0.01316706, 3.0126
11.0, 1, 1, 19, 7,1.119672, -0.00558363, 2.582559
11.0, 1, 1, 19, 8,1.058768, 0.1868618, 2.860128
11.0, 1, 1, 19, 9,1.018801, 0.119758, 2.911286
11.0, 1, 1, 19, 10,1.075944, 0.1266713, 2.796894
11.0, 1, 1, 19, 11,1.067121, -0.3629828, 2.975319
11.0, 1, 1, 19, 12,1.151433, -0.3298548, 2.675577
11.0, 1, 1, 19, 13,1.065956, -0.7220554, 2.989856
11.0, 1, 1, 19, 14,1.184354, -0.7027807, 2.598915
11.0, 1, 1, 19, 15,1.017187, -0.7924588, 2.955667
11.0, 1, 1, 19, 16,1.142445, -0.773787, 2.561416
11.0, 1, 1, 20, 1,1.084893, 0.8318558, 2.926369
11.0, 1, 1, 20, 2,1.140553, 0.6581053, 2.89228
11.0, 1, 1, 20, 3,1.072356, 0.2652353, 2.86247
11.0, 1, 1, 20, 4,1.050523, 0.5256301, 3.046326
11.0, 1, 1, 20, 5,1.17465, 0.5178937, 2.761754
11.0, 1, 1, 20, 6,0.9644105, -0.01321823, 3.012595
11.0, 1, 1, 20, 7,1.120864, -0.005830869, 2.581713
11.0, 1, 1, 20, 8,1.058619, 0.186755, 2.860091
11.0, 1, 1, 20, 9,1.018717, 0.1194051, 2.911371
11.0, 1, 1, 20, 10,1.07562, 0.1266637, 2.796658
11.0, 1, 1, 20, 11,1.067055, -0.3628463, 2.975147
11.0, 1, 1, 20, 12,1.151354, -0.3299644, 2.675508
11.0, 1, 1, 20, 13,1.065908, -0.7219298, 2.989835
11.0, 1, 1, 20, 14,1.184459, -0.7032499, 2.598745
11.0, 1, 1, 20, 15,1.016088, -0.7906584, 2.959495
11.0, 1, 1, 20, 16,1.142562, -0.7739308, 2.561536
11.0, 1, 1, 21, 1,1.084909, 0.8333782, 2.927548
11.0, 1, 1, 21, 2,1.140368, 0.6580617, 2.892144
11.0, 1, 1, 21, 3,1.072288, 0.2652034, 2.86239
11.0, 1, 1, 21, 4,1.050384, 0.5253813, 3.046815
11.0, 1, 1, 21, 5,1.174489, 0.5179656, 2.761512
11.0, 1, 1, 21, 6,0.9643657, -0.01320432, 3.012644
11.0, 1, 1, 21, 7,1.121214, -0.006002587, 2.581637
11.0, 1, 1, 21, 8,1.058572, 0.186722, 2.860021
11.0, 1, 1, 21, 9,1.018709, 0.1192467, 2.911318
11.0, 1, 1, 21, 10,1.075562, 0.1267269, 2.796484
11.0, 1, 1, 21, 11,1.067111, -0.362916, 2.975018
11.0, 1, 1, 21, 12,1.15068, -0.329872, 2.675012
11.0, 1, 1, 21, 13,1.065647, -0.7228106, 2.98947
11.0, 1, 1, 21, 14,1.184654, -0.7039157, 2.599133
11.0, 1, 1, 21, 15,1.011776, -0.7938223, 2.963636
11.0, 1, 1, 21, 16,1.142555, -0.7739372, 2.561532
11.0, 1, 1, 22, 1,1.085498, 0.8346957, 2.925953
11.0, 1, 1, 22, 2,1.14069, 0.6579598, 2.891068
11.0, 1, 1, 22, 3,1.072182, 0.265195, 2.862353
11.0, 1, 1, 22, 4,1.051204, 0.5247721, 3.047395
11.0, 1, 1, 22, 5,1.174494, 0.5179636, 2.761113
11.0, 1, 1, 22, 6,0.9643267, -0.01317904, 3.012922
11.0, 1, 1, 22, 7,1.121855, -0.005900014, 2.581336
11.0, 1, 1, 22, 8,1.058379, 0.1867113, 2.860059
11.0, 1, 1, 22, 9,1.018542, 0.1190931, 2.911594
11.0, 1, 1, 22, 10,1.075067, 0.1268321, 2.796462
11.0, 1, 1, 22, 11,1.067032, -0.3623835, 2.974742
11.0, 1, 1, 22, 12,1.150038, -0.3293434, 2.674356
11.0, 1, 1, 22, 13,1.065618, -0.7224771, 2.989151
11.0, 1, 1, 22, 14,1.184396, -0.7035993, 2.598882
11.0, 1, 1, 22, 15,1.010631, -0.7925832, 2.964458
11.0, 1, 1, 22, 16,1.142473, -0.7741003, 2.561784
11.0, 1, 1, 23, 1,1.08541, 0.8354169, 2.925568
11.0, 1, 1, 23, 2,1.140311, 0.6574275, 2.890478
11.0, 1, 1, 23, 3,1.072178, 0.2651702, 2.862353
11.0, 1, 1, 23, 4,1.051629, 0.5249201, 3.049159
11.0, 1, 1, 23, 5,1.174484, 0.5180612, 2.761084
11.0, 1, 1, 23, 6,0.9640807, -0.01331339, 3.012927
11.0, 1, 1, 23, 7,1.121138, -0.006171683, 2.580179
11.0, 1, 1, 23, 8,1.058385, 0.1867073, 2.86009
11.0, 1, 1, 23, 9,1.018724, 0.1189413, 2.911603
11.0, 1, 1, 23, 10,1.075067, 0.1269003, 2.796518
11.0, 1, 1, 23, 11,1.066967, -0.3617992, 2.974401
11.0, 1, 1, 23, 12,1.149998, -0.3294632, 2.674204
11.0, 1, 1, 23, 13,1.06555, -0.7228631, 2.988804
11.0, 1, 1, 23, 14,1.18428, -0.7045929, 2.598299
11.0, 1, 1, 23, 15,1.010419, -0.7924677, 2.964868
11.0, 1, 1, 23, 16,1.142902, -0.7745543, 2.562249
11.0, 1, 1, 24, 1,1.085621, 0.836101, 2.926295
11.0, 1, 1, 24, 2,1.13959, 0.6568634, 2.890777
11.0, 1, 1, 24, 3,1.072091, 0.265265, 2.862539
11.0, 1, 1, 24, 4,1.054121, 0.5257118, 3.054097
11.0, 1, 1, 24, 5,1.174493, 0.51833, 2.761089
11.0, 1, 1, 24, 6,0.96351, -0.01328324, 3.012518
11.0, 1, 1, 24, 7,1.120553, -0.006323365, 2.580197
11.0, 1, 1, 24, 8,1.058356, 0.1869095, 2.86034
11.0, 1, 1, 24, 9,1.019019, 0.1188335, 2.91217
11.0, 1, 1, 24, 10,1.074917, 0.127093, 2.796578
11.0, 1, 1, 24, 11,1.066971, -0.3619045, 2.974035
11.0, 1, 1, 24, 12,1.14976, -0.3300115, 2.674092
11.0, 1, 1, 24, 13,1.065493, -0.721981, 2.989539
11.0, 1, 1, 24, 14,1.184378, -0.705143, 2.599005
11.0, 1, 1, 24, 15,1.010975, -0.7917186, 2.965617
11.0, 1, 1, 24, 16,1.143181, -0.774744, 2.562628
11.0, 1, 1, 25, 1,1.085305, 0.8367835, 2.924218
11.0, 1, 1, 25, 2,1.139722, 0.6568702, 2.890695
11.0, 1, 1, 25, 3,1.072122, 0.2652688, 2.862564
11.0, 1, 1, 25, 4,1.055489, 0.526703, 3.057454
11.0, 1, 1, 25, 5,1.174675, 0.5184833, 2.760933
11.0, 1, 1, 25, 6,0.9616215, -0.01262413, 3.011349
11.0, 1, 1, 25, 7,1.117442, -0.006628371, 2.57802
11.0, 1, 1, 25, 8,1.058395, 0.1869158, 2.860393
11.0, 1, 1, 25, 9,1.019219, 0.1187268, 2.912318
11.0, 1, 1, 25, 10,1.074911, 0.1271719, 2.796633
11.0, 1, 1, 25, 11,1.067168, -0.3633182, 2.974234
