action,subject,trial,frame,skeleton_joint,x,y,z
1.0, 8, 4, 4, 1,0.5859115, 0.78618, 3.020948
1.0, 8, 4, 4, 2,0.6254131, 0.602492, 2.979532
1.0, 8, 4, 4, 3,0.5723509, 0.2315295, 2.924541
1.0, 8, 4, 4, 4,0.4664429, 0.4513744, 3.051313
1.0, 8, 4, 4, 5,0.6941994, 0.4638937, 2.837512
1.0, 8, 4, 4, 6,0.3915417, -0.1648966, 2.973887
1.0, 8, 4, 4, 7,0.690976, -0.1358496, 2.661407
1.0, 8, 4, 4, 8,0.5618232, 0.1570054, 2.916904
1.0, 8, 4, 4, 9,0.5000384, 0.08138233, 2.959235
1.0, 8, 4, 4, 10,0.6024496, 0.08647946, 2.849254
1.0, 8, 4, 4, 11,0.5403321, -0.3974796, 2.986461
1.0, 8, 4, 4, 12,0.6983303, -0.3785057, 2.799078
1.0, 8, 4, 4, 13,0.5663047, -0.7478437, 3.029883
1.0, 8, 4, 4, 14,0.76116, -0.7522974, 2.76748
1.0, 8, 4, 4, 15,0.5256202, -0.831518, 3.018606
1.0, 8, 4, 4, 16,0.7362439, -0.8418696, 2.752625
1.0, 8, 4, 5, 1,0.5864464, 0.7868393, 3.020946
1.0, 8, 4, 5, 2,0.6250112, 0.6021382, 2.979538
1.0, 8, 4, 5, 3,0.5720866, 0.2323114, 2.924571
1.0, 8, 4, 5, 4,0.4663711, 0.4513547, 3.051203
1.0, 8, 4, 5, 5,0.6939253, 0.4640367, 2.83724
1.0, 8, 4, 5, 6,0.3913228, -0.1649124, 2.973653
1.0, 8, 4, 5, 7,0.6910375, -0.1358362, 2.661238
1.0, 8, 4, 5, 8,0.5615238, 0.1583979, 2.917027
1.0, 8, 4, 5, 9,0.4998649, 0.08246543, 2.959307
1.0, 8, 4, 5, 10,0.6020919, 0.08805098, 2.849293
1.0, 8, 4, 5, 11,0.5402104, -0.3973858, 2.986114
1.0, 8, 4, 5, 12,0.6982552, -0.3776813, 2.798642
1.0, 8, 4, 5, 13,0.566319, -0.7474029, 3.030733
1.0, 8, 4, 5, 14,0.7619087, -0.7459292, 2.767126
1.0, 8, 4, 5, 15,0.526463, -0.8312237, 3.021106
1.0, 8, 4, 5, 16,0.7351397, -0.8353915, 2.750545
1.0, 8, 4, 6, 1,0.586395, 0.7859746, 3.02019
1.0, 8, 4, 6, 2,0.6253574, 0.6026723, 2.979559
1.0, 8, 4, 6, 3,0.5720216, 0.2329364, 2.924519
1.0, 8, 4, 6, 4,0.4661083, 0.4518646, 3.051728
1.0, 8, 4, 6, 5,0.6938531, 0.4640195, 2.837156
1.0, 8, 4, 6, 6,0.3904417, -0.1650037, 2.972996
1.0, 8, 4, 6, 7,0.6912189, -0.135901, 2.660761
1.0, 8, 4, 6, 8,0.5613688, 0.1590636, 2.916964
1.0, 8, 4, 6, 9,0.4995641, 0.08349113, 2.959153
1.0, 8, 4, 6, 10,0.6018894, 0.08864811, 2.849321
1.0, 8, 4, 6, 11,0.5401094, -0.397036, 2.985716
1.0, 8, 4, 6, 12,0.6981806, -0.377635, 2.798561
1.0, 8, 4, 6, 13,0.5665749, -0.7474927, 3.030849
1.0, 8, 4, 6, 14,0.7617881, -0.7469957, 2.766618
1.0, 8, 4, 6, 15,0.5277265, -0.8262446, 3.021775
1.0, 8, 4, 6, 16,0.7348846, -0.8361714, 2.749502
1.0, 8, 4, 7, 1,0.5866141, 0.7857822, 3.019883
1.0, 8, 4, 7, 2,0.6252897, 0.6026101, 2.979724
1.0, 8, 4, 7, 3,0.571879, 0.2337148, 2.924598
1.0, 8, 4, 7, 4,0.4660752, 0.4519813, 3.052022
1.0, 8, 4, 7, 5,0.6929471, 0.4641433, 2.837172
1.0, 8, 4, 7, 6,0.3904304, -0.1648335, 2.970864
1.0, 8, 4, 7, 7,0.6911094, -0.1361355, 2.660273
1.0, 8, 4, 7, 8,0.5611905, 0.1601883, 2.917017
1.0, 8, 4, 7, 9,0.4995363, 0.08426036, 2.959508
1.0, 8, 4, 7, 10,0.6014755, 0.08948871, 2.848773
1.0, 8, 4, 7, 11,0.5397114, -0.39636, 2.985242
1.0, 8, 4, 7, 12,0.6981385, -0.3776281, 2.798421
1.0, 8, 4, 7, 13,0.5666093, -0.7468346, 3.030433
1.0, 8, 4, 7, 14,0.7612703, -0.7482262, 2.765854
1.0, 8, 4, 7, 15,0.5274089, -0.8265361, 3.021336
1.0, 8, 4, 7, 16,0.734771, -0.8367133, 2.748821
1.0, 8, 4, 8, 1,0.586778, 0.7870285, 3.021371
1.0, 8, 4, 8, 2,0.6249387, 0.6025001, 2.979655
1.0, 8, 4, 8, 3,0.5715086, 0.2341667, 2.924639
1.0, 8, 4, 8, 4,0.465784, 0.451932, 3.053334
1.0, 8, 4, 8, 5,0.692473, 0.4642283, 2.837103
1.0, 8, 4, 8, 6,0.3899599, -0.1649752, 2.967079
1.0, 8, 4, 8, 7,0.6913091, -0.1362888, 2.659832
1.0, 8, 4, 8, 8,0.5607951, 0.1607934, 2.917099
1.0, 8, 4, 8, 9,0.4992355, 0.08462477, 2.959793
1.0, 8, 4, 8, 10,0.601011, 0.08996634, 2.848602
1.0, 8, 4, 8, 11,0.5393449, -0.3960176, 2.984971
1.0, 8, 4, 8, 12,0.6980379, -0.3773127, 2.798498
1.0, 8, 4, 8, 13,0.5663811, -0.7459071, 3.030125
1.0, 8, 4, 8, 14,0.7617017, -0.748154, 2.766258
1.0, 8, 4, 8, 15,0.5270874, -0.8268898, 3.021231
1.0, 8, 4, 8, 16,0.7346958, -0.8370188, 2.74831
1.0, 8, 4, 9, 1,0.5864681, 0.7872158, 3.021564
1.0, 8, 4, 9, 2,0.6251676, 0.6027427, 2.979491
1.0, 8, 4, 9, 3,0.5713564, 0.2342015, 2.924587
1.0, 8, 4, 9, 4,0.4657611, 0.4520364, 3.053226
1.0, 8, 4, 9, 5,0.6924272, 0.4642023, 2.836986
1.0, 8, 4, 9, 6,0.3899049, -0.1647024, 2.966825
1.0, 8, 4, 9, 7,0.6917166, -0.1364606, 2.658626
1.0, 8, 4, 9, 8,0.560505, 0.1607835, 2.917075
1.0, 8, 4, 9, 9,0.4986244, 0.08426365, 2.959891
1.0, 8, 4, 9, 10,0.6005115, 0.09035498, 2.848645
1.0, 8, 4, 9, 11,0.5393357, -0.3962183, 2.984923
1.0, 8, 4, 9, 12,0.6980036, -0.3773352, 2.798815
1.0, 8, 4, 9, 13,0.5662776, -0.7453385, 3.030138
1.0, 8, 4, 9, 14,0.7616576, -0.7492675, 2.766562
1.0, 8, 4, 9, 15,0.5271683, -0.8269219, 3.021081
1.0, 8, 4, 9, 16,0.7372993, -0.8376394, 2.749352
1.0, 8, 4, 10, 1,0.5872309, 0.7834495, 3.019167
1.0, 8, 4, 10, 2,0.6251357, 0.6024972, 2.979413
1.0, 8, 4, 10, 3,0.5712888, 0.2341041, 2.924471
1.0, 8, 4, 10, 4,0.4654547, 0.4518004, 3.051919
1.0, 8, 4, 10, 5,0.6921763, 0.4643182, 2.836586
1.0, 8, 4, 10, 6,0.3898092, -0.1643207, 2.966552
1.0, 8, 4, 10, 7,0.6916932, -0.1364877, 2.658626
1.0, 8, 4, 10, 8,0.560431, 0.1606848, 2.916946
1.0, 8, 4, 10, 9,0.4984749, 0.08375771, 2.959595
1.0, 8, 4, 10, 10,0.6004463, 0.09054016, 2.848546
1.0, 8, 4, 10, 11,0.5393448, -0.3961772, 2.984904
1.0, 8, 4, 10, 12,0.6975411, -0.3761747, 2.798947
1.0, 8, 4, 10, 13,0.5662748, -0.7453336, 3.030118
1.0, 8, 4, 10, 14,0.7618192, -0.7482961, 2.767133
1.0, 8, 4, 10, 15,0.5271128, -0.826966, 3.020912
1.0, 8, 4, 10, 16,0.7382836, -0.8335225, 2.749713
1.0, 8, 4, 11, 1,0.5883019, 0.7874361, 3.023058
1.0, 8, 4, 11, 2,0.6247863, 0.6026737, 2.97933
1.0, 8, 4, 11, 3,0.570708, 0.2343685, 2.924492
1.0, 8, 4, 11, 4,0.4657283, 0.4519668, 3.051426
1.0, 8, 4, 11, 5,0.6922233, 0.4644602, 2.83647
1.0, 8, 4, 11, 6,0.3893331, -0.1641003, 2.96574
1.0, 8, 4, 11, 7,0.6917796, -0.1296186, 2.659274
1.0, 8, 4, 11, 8,0.5598234, 0.1609318, 2.916994
1.0, 8, 4, 11, 9,0.4979101, 0.08375435, 2.959834
1.0, 8, 4, 11, 10,0.5996914, 0.09091045, 2.848426
1.0, 8, 4, 11, 11,0.5392775, -0.3958739, 2.984712
1.0, 8, 4, 11, 12,0.697532, -0.3758548, 2.798885
1.0, 8, 4, 11, 13,0.5661337, -0.7449417, 3.029842
1.0, 8, 4, 11, 14,0.7622067, -0.746877, 2.76822
1.0, 8, 4, 11, 15,0.5269118, -0.8270068, 3.02036
1.0, 8, 4, 11, 16,0.7383016, -0.8319255, 2.749429
1.0, 8, 4, 12, 1,0.5884238, 0.7873813, 3.022941
1.0, 8, 4, 12, 2,0.6247697, 0.6026398, 2.979417
1.0, 8, 4, 12, 3,0.5706579, 0.2343102, 2.924407
1.0, 8, 4, 12, 4,0.4657827, 0.4522469, 3.051347
1.0, 8, 4, 12, 5,0.6918922, 0.4643541, 2.836435
1.0, 8, 4, 12, 6,0.3889371, -0.1630898, 2.965632
1.0, 8, 4, 12, 7,0.6888195, -0.1468869, 2.655079
1.0, 8, 4, 12, 8,0.5597524, 0.1608344, 2.916844
1.0, 8, 4, 12, 9,0.4978796, 0.08359297, 2.959586
1.0, 8, 4, 12, 10,0.5996081, 0.09101695, 2.848285
1.0, 8, 4, 12, 11,0.5392864, -0.3959127, 2.984588
1.0, 8, 4, 12, 12,0.6982422, -0.377707, 2.798622
1.0, 8, 4, 12, 13,0.5661756, -0.7449099, 3.029837
1.0, 8, 4, 12, 14,0.7617698, -0.7472096, 2.76799
1.0, 8, 4, 12, 15,0.5271973, -0.8273824, 3.021012
1.0, 8, 4, 12, 16,0.7374396, -0.8333703, 2.748951
1.0, 8, 4, 13, 1,0.5874135, 0.785094, 3.021818
1.0, 8, 4, 13, 2,0.6244808, 0.6023977, 2.979452
1.0, 8, 4, 13, 3,0.5703371, 0.2345242, 2.924351
1.0, 8, 4, 13, 4,0.4658199, 0.4523282, 3.051232
1.0, 8, 4, 13, 5,0.6918812, 0.4642262, 2.836355
1.0, 8, 4, 13, 6,0.3889445, -0.1630147, 2.9654
1.0, 8, 4, 13, 7,0.6913802, -0.1316537, 2.658397
1.0, 8, 4, 13, 8,0.5593948, 0.1611577, 2.916767
1.0, 8, 4, 13, 9,0.4976014, 0.08360649, 2.959638
1.0, 8, 4, 13, 10,0.5990954, 0.09152453, 2.847876
1.0, 8, 4, 13, 11,0.5393039, -0.3959008, 2.984281
1.0, 8, 4, 13, 12,0.6970921, -0.3756926, 2.798714
1.0, 8, 4, 13, 13,0.5662915, -0.744414, 3.029979
1.0, 8, 4, 13, 14,0.7617981, -0.7472529, 2.767882
1.0, 8, 4, 13, 15,0.5272, -0.8274028, 3.020992
1.0, 8, 4, 13, 16,0.7372261, -0.8341774, 2.748185
1.0, 8, 4, 14, 1,0.587288, 0.7850146, 3.021297
1.0, 8, 4, 14, 2,0.6240758, 0.6023429, 2.979305
1.0, 8, 4, 14, 3,0.5701076, 0.2346693, 2.924205
1.0, 8, 4, 14, 4,0.4656495, 0.452396, 3.051489
1.0, 8, 4, 14, 5,0.6916162, 0.4642573, 2.836064
1.0, 8, 4, 14, 6,0.3876582, -0.1619507, 2.96131
1.0, 8, 4, 14, 7,0.6915416, -0.1323148, 2.658173
1.0, 8, 4, 14, 8,0.5592028, 0.1613189, 2.916624
1.0, 8, 4, 14, 9,0.4974972, 0.08355936, 2.959574
1.0, 8, 4, 14, 10,0.5988417, 0.0919847, 2.847588
1.0, 8, 4, 14, 11,0.5392619, -0.3961839, 2.983984
1.0, 8, 4, 14, 12,0.6971005, -0.3757474, 2.798486
1.0, 8, 4, 14, 13,0.5665181, -0.7444376, 3.030133
1.0, 8, 4, 14, 14,0.7622478, -0.7477036, 2.768733
1.0, 8, 4, 14, 15,0.5271825, -0.8273996, 3.020982
1.0, 8, 4, 14, 16,0.7372584, -0.8344319, 2.748264
1.0, 8, 4, 15, 1,0.5861184, 0.7795812, 3.016715
1.0, 8, 4, 15, 2,0.6242192, 0.6021038, 2.978989
1.0, 8, 4, 15, 3,0.5701481, 0.2346112, 2.924113
1.0, 8, 4, 15, 4,0.4655302, 0.4523721, 3.051647
1.0, 8, 4, 15, 5,0.6912149, 0.4643497, 2.835941
1.0, 8, 4, 15, 6,0.3876115, -0.1615129, 2.961442
1.0, 8, 4, 15, 7,0.6914219, -0.1325791, 2.658041
1.0, 8, 4, 15, 8,0.5592367, 0.1612728, 2.916572
1.0, 8, 4, 15, 9,0.4976871, 0.08308749, 2.959454
1.0, 8, 4, 15, 10,0.5987811, 0.09202206, 2.847507
1.0, 8, 4, 15, 11,0.5391681, -0.3967055, 2.983926
1.0, 8, 4, 15, 12,0.6970319, -0.3760074, 2.798595
1.0, 8, 4, 15, 13,0.5666742, -0.7463585, 3.030026
1.0, 8, 4, 15, 14,0.761972, -0.747968, 2.768765
1.0, 8, 4, 15, 15,0.5266574, -0.8288963, 3.020344
1.0, 8, 4, 15, 16,0.7367052, -0.8353894, 2.747348
1.0, 8, 4, 16, 1,0.5865802, 0.7786787, 3.015182
1.0, 8, 4, 16, 2,0.624248, 0.6017668, 2.978888
1.0, 8, 4, 16, 3,0.5701027, 0.2346044, 2.924058
1.0, 8, 4, 16, 4,0.4655185, 0.4523265, 3.051607
1.0, 8, 4, 16, 5,0.691153, 0.464419, 2.835862
1.0, 8, 4, 16, 6,0.3873411, -0.1616683, 2.961492
1.0, 8, 4, 16, 7,0.6916005, -0.1335968, 2.65752
1.0, 8, 4, 16, 8,0.5591739, 0.1612867, 2.916516
1.0, 8, 4, 16, 9,0.4975059, 0.08295944, 2.959526
1.0, 8, 4, 16, 10,0.5986765, 0.09209938, 2.847348
1.0, 8, 4, 16, 11,0.5391575, -0.396778, 2.983871
1.0, 8, 4, 16, 12,0.6971946, -0.3758932, 2.798888
1.0, 8, 4, 16, 13,0.5665601, -0.7462732, 3.029938
1.0, 8, 4, 16, 14,0.7619895, -0.7479095, 2.768674
1.0, 8, 4, 16, 15,0.5267859, -0.8288825, 3.020382
1.0, 8, 4, 16, 16,0.7367816, -0.8356222, 2.747731
1.0, 8, 4, 17, 1,0.5864161, 0.7786499, 3.015224
1.0, 8, 4, 17, 2,0.6246718, 0.6019438, 2.978675
1.0, 8, 4, 17, 3,0.5700915, 0.2346133, 2.924011
1.0, 8, 4, 17, 4,0.4653818, 0.4522898, 3.051481
1.0, 8, 4, 17, 5,0.6911171, 0.4643935, 2.835821
1.0, 8, 4, 17, 6,0.3872729, -0.1618532, 2.9613
1.0, 8, 4, 17, 7,0.6915302, -0.1337214, 2.657485
1.0, 8, 4, 17, 8,0.559132, 0.1612885, 2.916469
1.0, 8, 4, 17, 9,0.4972976, 0.08285261, 2.959567
1.0, 8, 4, 17, 10,0.5986213, 0.09212389, 2.847274
1.0, 8, 4, 17, 11,0.5391763, -0.3968302, 2.98385
1.0, 8, 4, 17, 12,0.6973199, -0.3759507, 2.798794
1.0, 8, 4, 17, 13,0.5667965, -0.7462672, 3.030543
1.0, 8, 4, 17, 14,0.7619503, -0.7486733, 2.768778
1.0, 8, 4, 17, 15,0.52669, -0.8288372, 3.020189
1.0, 8, 4, 17, 16,0.7368816, -0.8362277, 2.747813
1.0, 8, 4, 18, 1,0.586411, 0.7786319, 3.01371
1.0, 8, 4, 18, 2,0.6247795, 0.601856, 2.978744
1.0, 8, 4, 18, 3,0.5702187, 0.2342783, 2.923874
1.0, 8, 4, 18, 4,0.4654479, 0.4522439, 3.050403
1.0, 8, 4, 18, 5,0.6910163, 0.464426, 2.835832
1.0, 8, 4, 18, 6,0.3872743, -0.1617976, 2.961128
1.0, 8, 4, 18, 7,0.6914688, -0.1340484, 2.657633
1.0, 8, 4, 18, 8,0.559268, 0.1608516, 2.916269
1.0, 8, 4, 18, 9,0.4976813, 0.08218539, 2.959015
1.0, 8, 4, 18, 10,0.5986378, 0.09209172, 2.847326
1.0, 8, 4, 18, 11,0.5386133, -0.3999187, 2.983556
1.0, 8, 4, 18, 12,0.6972495, -0.3761216, 2.798918
1.0, 8, 4, 18, 13,0.5676741, -0.749703, 3.030855
1.0, 8, 4, 18, 14,0.7619417, -0.7487168, 2.768521
1.0, 8, 4, 18, 15,0.5270468, -0.8310917, 3.019882
1.0, 8, 4, 18, 16,0.7366028, -0.8372941, 2.748706
1.0, 8, 4, 19, 1,0.5863841, 0.7785039, 3.013694
1.0, 8, 4, 19, 2,0.6248485, 0.6016588, 2.978765
1.0, 8, 4, 19, 3,0.5700885, 0.2342627, 2.923855
1.0, 8, 4, 19, 4,0.4651917, 0.4520824, 3.050446
1.0, 8, 4, 19, 5,0.6910825, 0.4642337, 2.83599
1.0, 8, 4, 19, 6,0.3871817, -0.1617203, 2.960399
1.0, 8, 4, 19, 7,0.6913503, -0.1342131, 2.657588
1.0, 8, 4, 19, 8,0.5590599, 0.1608612, 2.916249
1.0, 8, 4, 19, 9,0.4970905, 0.08206605, 2.95907
1.0, 8, 4, 19, 10,0.5985031, 0.0921075, 2.847269
1.0, 8, 4, 19, 11,0.5386524, -0.399749, 2.983548
1.0, 8, 4, 19, 12,0.6965445, -0.3752217, 2.798697
1.0, 8, 4, 19, 13,0.5676031, -0.7495071, 3.031001
1.0, 8, 4, 19, 14,0.7624703, -0.7494449, 2.768741
1.0, 8, 4, 19, 15,0.527015, -0.8309644, 3.01995
1.0, 8, 4, 19, 16,0.7365004, -0.8373168, 2.748664
1.0, 8, 4, 20, 1,0.585832, 0.7803661, 3.015575
1.0, 8, 4, 20, 2,0.6247735, 0.6019565, 2.978318
1.0, 8, 4, 20, 3,0.56998, 0.234347, 2.923616
1.0, 8, 4, 20, 4,0.4648799, 0.4520406, 3.051329
1.0, 8, 4, 20, 5,0.691091, 0.4641748, 2.835789
1.0, 8, 4, 20, 6,0.3869829, -0.1614857, 2.95978
1.0, 8, 4, 20, 7,0.691654, -0.1348363, 2.65698
1.0, 8, 4, 20, 8,0.5589573, 0.1609095, 2.916053
1.0, 8, 4, 20, 9,0.4969514, 0.08203816, 2.958899
1.0, 8, 4, 20, 10,0.5984637, 0.0922104, 2.847134
1.0, 8, 4, 20, 11,0.5386004, -0.3995239, 2.983314
1.0, 8, 4, 20, 12,0.6970774, -0.3761198, 2.798903
1.0, 8, 4, 20, 13,0.5674171, -0.7485499, 3.030928
1.0, 8, 4, 20, 14,0.7623082, -0.7504752, 2.768865
1.0, 8, 4, 20, 15,0.5269617, -0.8308292, 3.019897
1.0, 8, 4, 20, 16,0.7371976, -0.8374835, 2.749052
1.0, 8, 4, 21, 1,0.5870554, 0.7802769, 3.0153
1.0, 8, 4, 21, 2,0.6249551, 0.6022618, 2.978349
1.0, 8, 4, 21, 3,0.5698113, 0.2345913, 2.923538
1.0, 8, 4, 21, 4,0.4651812, 0.4525841, 3.051346
1.0, 8, 4, 21, 5,0.6910327, 0.4640482, 2.835644
1.0, 8, 4, 21, 6,0.3871974, -0.1613613, 2.960483
1.0, 8, 4, 21, 7,0.6916099, -0.1348455, 2.656962
1.0, 8, 4, 21, 8,0.5587028, 0.1611641, 2.915954
1.0, 8, 4, 21, 9,0.4967097, 0.08221453, 2.958917
1.0, 8, 4, 21, 10,0.59799, 0.09262193, 2.846844
1.0, 8, 4, 21, 11,0.538703, -0.399521, 2.983372
1.0, 8, 4, 21, 12,0.6971957, -0.376782, 2.798777
1.0, 8, 4, 21, 13,0.5674102, -0.748661, 3.030761
1.0, 8, 4, 21, 14,0.7622861, -0.7504879, 2.768874
1.0, 8, 4, 21, 15,0.5267563, -0.8313097, 3.019657
1.0, 8, 4, 21, 16,0.7378275, -0.8374816, 2.748559
1.0, 8, 4, 22, 1,0.5874413, 0.7880796, 3.018028
1.0, 8, 4, 22, 2,0.6245151, 0.602675, 2.978227
1.0, 8, 4, 22, 3,0.5694488, 0.2349174, 2.923496
1.0, 8, 4, 22, 4,0.4651189, 0.452607, 3.051498
1.0, 8, 4, 22, 5,0.6910862, 0.463972, 2.835632
1.0, 8, 4, 22, 6,0.3871388, -0.1613721, 2.959907
1.0, 8, 4, 22, 7,0.6915963, -0.1349785, 2.656664
1.0, 8, 4, 22, 8,0.5583708, 0.1614565, 2.915935
1.0, 8, 4, 22, 9,0.4962865, 0.08252332, 2.958939
1.0, 8, 4, 22, 10,0.59782, 0.09285517, 2.846858
1.0, 8, 4, 22, 11,0.5387144, -0.3992531, 2.98337
1.0, 8, 4, 22, 12,0.6968257, -0.3771168, 2.798691
1.0, 8, 4, 22, 13,0.5672768, -0.7471436, 3.030557
1.0, 8, 4, 22, 14,0.7620506, -0.7503462, 2.768627
1.0, 8, 4, 22, 15,0.5264699, -0.830854, 3.019225
1.0, 8, 4, 22, 16,0.7377305, -0.8374572, 2.747947
1.0, 8, 4, 23, 1,0.5875039, 0.7898015, 3.020342
1.0, 8, 4, 23, 2,0.6248958, 0.6034226, 2.978191
1.0, 8, 4, 23, 3,0.5694176, 0.2349806, 2.923377
1.0, 8, 4, 23, 4,0.4647825, 0.4523848, 3.051284
1.0, 8, 4, 23, 5,0.6910888, 0.4639832, 2.835604
1.0, 8, 4, 23, 6,0.3870523, -0.1615804, 2.959343
1.0, 8, 4, 23, 7,0.6912717, -0.1352616, 2.656163
1.0, 8, 4, 23, 8,0.558301, 0.1614687, 2.91579
1.0, 8, 4, 23, 9,0.4960624, 0.08256615, 2.958612
1.0, 8, 4, 23, 10,0.597808, 0.09290006, 2.846816
1.0, 8, 4, 23, 11,0.5386631, -0.399064, 2.983335
1.0, 8, 4, 23, 12,0.6969016, -0.3772794, 2.798796
1.0, 8, 4, 23, 13,0.5674582, -0.7469779, 3.031029
1.0, 8, 4, 23, 14,0.7618309, -0.7505792, 2.76856
1.0, 8, 4, 23, 15,0.5268933, -0.8303895, 3.019384
1.0, 8, 4, 23, 16,0.7377466, -0.8376173, 2.747893
1.0, 8, 4, 24, 1,0.5841005, 0.7804843, 3.017179
1.0, 8, 4, 24, 2,0.6251405, 0.6034967, 2.978354
1.0, 8, 4, 24, 3,0.5694956, 0.2349329, 2.923415
1.0, 8, 4, 24, 4,0.4647966, 0.4523165, 3.051395
1.0, 8, 4, 24, 5,0.6911123, 0.4640321, 2.835678
1.0, 8, 4, 24, 6,0.3871329, -0.1614166, 2.959368
1.0, 8, 4, 24, 7,0.6912032, -0.13537, 2.656323
1.0, 8, 4, 24, 8,0.5583743, 0.1613855, 2.915812
1.0, 8, 4, 24, 9,0.4963106, 0.08215854, 2.958514
1.0, 8, 4, 24, 10,0.5978146, 0.09289781, 2.846882
1.0, 8, 4, 24, 11,0.5384138, -0.3987316, 2.98322
1.0, 8, 4, 24, 12,0.6968536, -0.3771239, 2.798377
1.0, 8, 4, 24, 13,0.567543, -0.7471914, 3.030979
1.0, 8, 4, 24, 14,0.7618497, -0.7508308, 2.768706
1.0, 8, 4, 24, 15,0.5265777, -0.8309152, 3.019594
1.0, 8, 4, 24, 16,0.7381836, -0.837781, 2.747929
