action,subject,trial,frame,skeleton_joint,x,y,z
11.0, 7, 3, 3, 15,0.662426, -0.8166332, 3.065684
11.0, 7, 3, 3, 16,0.859692, -0.7937474, 2.711783
11.0, 7, 3, 4, 1,0.7727606, 0.8221197, 3.079412
11.0, 7, 3, 4, 2,0.8196654, 0.6499736, 3.059005
11.0, 7, 3, 4, 3,0.7580957, 0.250836, 2.9852
11.0, 7, 3, 4, 4,0.6886233, 0.5128931, 3.162588
11.0, 7, 3, 4, 5,0.8857983, 0.5046069, 2.932202
11.0, 7, 3, 4, 6,0.593686, -0.07750919, 3.031605
11.0, 7, 3, 4, 7,0.8134162, -0.02826873, 2.743278
11.0, 7, 3, 4, 8,0.7458752, 0.1713168, 2.974219
11.0, 7, 3, 4, 9,0.6916932, 0.109895, 3.009113
11.0, 7, 3, 4, 10,0.7803843, 0.1058849, 2.912558
11.0, 7, 3, 4, 11,0.7171757, -0.3847688, 3.064763
11.0, 7, 3, 4, 12,0.8731875, -0.3507838, 2.834779
11.0, 7, 3, 4, 13,0.7169273, -0.7438802, 3.090179
11.0, 7, 3, 4, 14,0.9037336, -0.7033217, 2.765577
11.0, 7, 3, 4, 15,0.6621209, -0.8171147, 3.066896
11.0, 7, 3, 4, 16,0.860135, -0.7937762, 2.712584
11.0, 7, 3, 5, 1,0.7726536, 0.8222096, 3.079683
11.0, 7, 3, 5, 2,0.8195729, 0.6500075, 3.058888
11.0, 7, 3, 5, 3,0.7580929, 0.2508447, 2.985243
11.0, 7, 3, 5, 4,0.6886694, 0.5127873, 3.162349
11.0, 7, 3, 5, 5,0.8858946, 0.5045451, 2.932196
11.0, 7, 3, 5, 6,0.5948923, -0.07623473, 3.029853
11.0, 7, 3, 5, 7,0.812858, -0.03006361, 2.74252
11.0, 7, 3, 5, 8,0.7458754, 0.1713184, 2.974275
11.0, 7, 3, 5, 9,0.6916915, 0.1098878, 3.009176
11.0, 7, 3, 5, 10,0.7803907, 0.1058822, 2.912612
11.0, 7, 3, 5, 11,0.7168947, -0.3836423, 3.064157
11.0, 7, 3, 5, 12,0.8732118, -0.3509924, 2.834892
11.0, 7, 3, 5, 13,0.7168405, -0.74547, 3.088713
11.0, 7, 3, 5, 14,0.9037482, -0.7053713, 2.764273
11.0, 7, 3, 5, 15,0.6601465, -0.8185846, 3.068239
11.0, 7, 3, 5, 16,0.8572733, -0.7962239, 2.709963
11.0, 7, 3, 6, 1,0.7725815, 0.8222409, 3.080018
11.0, 7, 3, 6, 2,0.8197452, 0.6499122, 3.058899
11.0, 7, 3, 6, 3,0.7580563, 0.2507835, 2.985209
11.0, 7, 3, 6, 4,0.6886501, 0.5127358, 3.162389
11.0, 7, 3, 6, 5,0.8859342, 0.5044618, 2.932272
11.0, 7, 3, 6, 6,0.5945646, -0.0736606, 3.029428
11.0, 7, 3, 6, 7,0.8121742, -0.03132877, 2.741977
11.0, 7, 3, 6, 8,0.7457799, 0.1712231, 2.974198
11.0, 7, 3, 6, 9,0.6914966, 0.1098357, 3.008912
11.0, 7, 3, 6, 10,0.7803416, 0.1058672, 2.912661
11.0, 7, 3, 6, 11,0.7167875, -0.3842709, 3.064169
11.0, 7, 3, 6, 12,0.8731773, -0.3510095, 2.834954
11.0, 7, 3, 6, 13,0.7168289, -0.7459465, 3.088939
11.0, 7, 3, 6, 14,0.9037097, -0.705364, 2.764235
11.0, 7, 3, 6, 15,0.6631593, -0.816026, 3.068238
11.0, 7, 3, 6, 16,0.8574361, -0.7960414, 2.710321
11.0, 7, 3, 7, 1,0.7724457, 0.8220838, 3.079946
11.0, 7, 3, 7, 2,0.8196908, 0.6499859, 3.05887
11.0, 7, 3, 7, 3,0.7579997, 0.2509733, 2.985219
11.0, 7, 3, 7, 4,0.688664, 0.5125942, 3.162555
11.0, 7, 3, 7, 5,0.8859652, 0.5050807, 2.932613
11.0, 7, 3, 7, 6,0.5942712, -0.07426608, 3.029686
11.0, 7, 3, 7, 7,0.8118973, -0.03301818, 2.741791
11.0, 7, 3, 7, 8,0.7457237, 0.1714131, 2.974215
11.0, 7, 3, 7, 9,0.6914499, 0.1098331, 3.009008
11.0, 7, 3, 7, 10,0.7802627, 0.1061362, 2.912548
11.0, 7, 3, 7, 11,0.7167668, -0.384184, 3.064172
11.0, 7, 3, 7, 12,0.8727782, -0.3499308, 2.83473
11.0, 7, 3, 7, 13,0.7166866, -0.7462696, 3.088811
11.0, 7, 3, 7, 14,0.9042383, -0.7050377, 2.764838
11.0, 7, 3, 7, 15,0.6609838, -0.8174254, 3.069652
11.0, 7, 3, 7, 16,0.8555235, -0.796874, 2.710758
11.0, 7, 3, 8, 1,0.7728521, 0.8232393, 3.082993
11.0, 7, 3, 8, 2,0.8196661, 0.6501132, 3.058969
11.0, 7, 3, 8, 3,0.7580093, 0.2510492, 2.985246
11.0, 7, 3, 8, 4,0.6886632, 0.5125254, 3.162293
11.0, 7, 3, 8, 5,0.8856984, 0.5047507, 2.932338
11.0, 7, 3, 8, 6,0.5944999, -0.07507516, 3.029616
11.0, 7, 3, 8, 7,0.8116212, -0.03386163, 2.741498
11.0, 7, 3, 8, 8,0.7457343, 0.1714664, 2.974231
11.0, 7, 3, 8, 9,0.6914921, 0.1098665, 3.009117
11.0, 7, 3, 8, 10,0.780248, 0.1061353, 2.912443
11.0, 7, 3, 8, 11,0.7167232, -0.3830977, 3.063873
11.0, 7, 3, 8, 12,0.872605, -0.3502338, 2.834514
11.0, 7, 3, 8, 13,0.7190437, -0.7391391, 3.093844
11.0, 7, 3, 8, 14,0.9036347, -0.7077163, 2.763971
11.0, 7, 3, 8, 15,0.6604861, -0.8133609, 3.070637
11.0, 7, 3, 8, 16,0.8559857, -0.7966807, 2.708832
11.0, 7, 3, 9, 1,0.7726939, 0.8234418, 3.083064
11.0, 7, 3, 9, 2,0.8196661, 0.6500694, 3.058951
11.0, 7, 3, 9, 3,0.7579246, 0.2510256, 2.985405
11.0, 7, 3, 9, 4,0.6886799, 0.512522, 3.162269
11.0, 7, 3, 9, 5,0.8856744, 0.5047525, 2.932353
11.0, 7, 3, 9, 6,0.5944566, -0.07395894, 3.028586
11.0, 7, 3, 9, 7,0.8116717, -0.03291094, 2.741813
11.0, 7, 3, 9, 8,0.7456031, 0.171434, 2.974475
11.0, 7, 3, 9, 9,0.6910573, 0.1078829, 3.00995
11.0, 7, 3, 9, 10,0.7798997, 0.1072381, 2.913017
11.0, 7, 3, 9, 11,0.7166345, -0.382683, 3.063623
11.0, 7, 3, 9, 12,0.8725099, -0.3526981, 2.834198
11.0, 7, 3, 9, 13,0.7190035, -0.7391447, 3.093968
11.0, 7, 3, 9, 14,0.9026954, -0.7096503, 2.763125
11.0, 7, 3, 9, 15,0.6631517, -0.8159187, 3.060838
11.0, 7, 3, 9, 16,0.851724, -0.7992309, 2.702481
11.0, 7, 3, 10, 1,0.772658, 0.8230659, 3.08369
11.0, 7, 3, 10, 2,0.8195828, 0.6502492, 3.058836
11.0, 7, 3, 10, 3,0.7576923, 0.2510273, 2.985408
11.0, 7, 3, 10, 4,0.6887042, 0.5125883, 3.162227
11.0, 7, 3, 10, 5,0.885399, 0.5045763, 2.932444
11.0, 7, 3, 10, 6,0.5925069, -0.08219945, 3.027816
11.0, 7, 3, 10, 7,0.8120395, -0.03290977, 2.742152
11.0, 7, 3, 10, 8,0.7452995, 0.1713788, 2.974493
11.0, 7, 3, 10, 9,0.6905089, 0.1067107, 3.0099
11.0, 7, 3, 10, 10,0.7792441, 0.1081447, 2.913088
11.0, 7, 3, 10, 11,0.7165255, -0.3836214, 3.06363
11.0, 7, 3, 10, 12,0.8718865, -0.3507379, 2.8346
11.0, 7, 3, 10, 13,0.718858, -0.7399529, 3.093998
11.0, 7, 3, 10, 14,0.9028733, -0.7094451, 2.763318
11.0, 7, 3, 10, 15,0.6641572, -0.8150957, 3.061963
11.0, 7, 3, 10, 16,0.8542943, -0.7974776, 2.706676
11.0, 7, 3, 11, 1,0.7725948, 0.8257018, 3.085604
11.0, 7, 3, 11, 2,0.8203251, 0.6515976, 3.059897
11.0, 7, 3, 11, 3,0.7574725, 0.2512157, 2.98563
11.0, 7, 3, 11, 4,0.6886684, 0.51254, 3.162363
11.0, 7, 3, 11, 5,0.8851139, 0.5050089, 2.932426
11.0, 7, 3, 11, 6,0.5934099, -0.07884696, 3.02895
11.0, 7, 3, 11, 7,0.8120612, -0.03309684, 2.74191
11.0, 7, 3, 11, 8,0.7449576, 0.1714743, 2.974667
11.0, 7, 3, 11, 9,0.6899573, 0.1060081, 3.010124
11.0, 7, 3, 11, 10,0.778473, 0.1093967, 2.913247
11.0, 7, 3, 11, 11,0.7162506, -0.3844557, 3.06378
11.0, 7, 3, 11, 12,0.8718935, -0.3515369, 2.834358
11.0, 7, 3, 11, 13,0.7184163, -0.741551, 3.094122
11.0, 7, 3, 11, 14,0.9028715, -0.7099363, 2.763023
11.0, 7, 3, 11, 15,0.662572, -0.8159416, 3.064649
11.0, 7, 3, 11, 16,0.8543979, -0.7975485, 2.706367
11.0, 7, 3, 12, 1,0.7722659, 0.8253193, 3.085263
11.0, 7, 3, 12, 2,0.8205289, 0.6517982, 3.059756
11.0, 7, 3, 12, 3,0.7573368, 0.2512352, 2.985683
11.0, 7, 3, 12, 4,0.6886843, 0.5125135, 3.162353
11.0, 7, 3, 12, 5,0.884891, 0.505145, 2.932508
11.0, 7, 3, 12, 6,0.5940984, -0.07427045, 3.027107
11.0, 7, 3, 12, 7,0.8117919, -0.03416768, 2.741838
11.0, 7, 3, 12, 8,0.7446846, 0.1714448, 2.974759
11.0, 7, 3, 12, 9,0.6896245, 0.1055591, 3.010196
11.0, 7, 3, 12, 10,0.7779598, 0.110045, 2.913525
11.0, 7, 3, 12, 11,0.7162357, -0.3844659, 3.063705
11.0, 7, 3, 12, 12,0.8711613, -0.3494168, 2.834085
11.0, 7, 3, 12, 13,0.7167199, -0.7434123, 3.093095
11.0, 7, 3, 12, 14,0.9042724, -0.7093068, 2.764351
11.0, 7, 3, 12, 15,0.6626067, -0.8162069, 3.064535
11.0, 7, 3, 12, 16,0.8556414, -0.7970216, 2.708054
11.0, 7, 3, 13, 1,0.771988, 0.8249417, 3.086339
11.0, 7, 3, 13, 2,0.8203107, 0.6517286, 3.059685
11.0, 7, 3, 13, 3,0.7569161, 0.2511991, 2.985859
11.0, 7, 3, 13, 4,0.6887844, 0.5124678, 3.162966
11.0, 7, 3, 13, 5,0.8847905, 0.505048, 2.932329
11.0, 7, 3, 13, 6,0.6011448, -0.03434544, 3.036875
11.0, 7, 3, 13, 7,0.8110647, -0.03486654, 2.740987
11.0, 7, 3, 13, 8,0.744203, 0.1713853, 2.974988
11.0, 7, 3, 13, 9,0.6891882, 0.1052047, 3.010383
11.0, 7, 3, 13, 10,0.7775177, 0.1103282, 2.913846
11.0, 7, 3, 13, 11,0.716354, -0.3835366, 3.063618
11.0, 7, 3, 13, 12,0.8719493, -0.3517533, 2.833855
11.0, 7, 3, 13, 13,0.7191406, -0.7416235, 3.094841
11.0, 7, 3, 13, 14,0.9036786, -0.7106063, 2.76418
11.0, 7, 3, 13, 15,0.6634755, -0.816165, 3.06368
11.0, 7, 3, 13, 16,0.8550317, -0.7978556, 2.707953
11.0, 7, 3, 14, 1,0.7716905, 0.8246437, 3.086423
11.0, 7, 3, 14, 2,0.8200474, 0.6514262, 3.059331
11.0, 7, 3, 14, 3,0.7565199, 0.2512087, 2.986004
11.0, 7, 3, 14, 4,0.6886785, 0.5129818, 3.163199
11.0, 7, 3, 14, 5,0.8848075, 0.5051206, 2.931982
11.0, 7, 3, 14, 6,0.600702, -0.03346924, 3.037201
11.0, 7, 3, 14, 7,0.8116458, -0.03315338, 2.741371
11.0, 7, 3, 14, 8,0.7437196, 0.1714281, 2.975233
11.0, 7, 3, 14, 9,0.6887042, 0.1050562, 3.010495
11.0, 7, 3, 14, 10,0.7770547, 0.1107373, 2.914415
11.0, 7, 3, 14, 11,0.7163132, -0.3838162, 3.063588
11.0, 7, 3, 14, 12,0.8715343, -0.3532729, 2.8332
11.0, 7, 3, 14, 13,0.7188901, -0.7421564, 3.095119
11.0, 7, 3, 14, 14,0.9019995, -0.7150152, 2.762798
11.0, 7, 3, 14, 15,0.6691188, -0.8159429, 3.060973
11.0, 7, 3, 14, 16,0.8536895, -0.7993596, 2.707973
11.0, 7, 3, 15, 1,0.771657, 0.8244225, 3.086075
11.0, 7, 3, 15, 2,0.8197451, 0.651359, 3.059296
11.0, 7, 3, 15, 3,0.7563472, 0.2512754, 2.985986
11.0, 7, 3, 15, 4,0.6886962, 0.5128123, 3.162554
11.0, 7, 3, 15, 5,0.8847857, 0.5058177, 2.93262
11.0, 7, 3, 15, 6,0.6008912, -0.03389516, 3.037239
11.0, 7, 3, 15, 7,0.8115924, -0.0328429, 2.7413
11.0, 7, 3, 15, 8,0.7435743, 0.1714979, 2.975207
11.0, 7, 3, 15, 9,0.688579, 0.1049016, 3.010408
11.0, 7, 3, 15, 10,0.7769092, 0.1112321, 2.914363
11.0, 7, 3, 15, 11,0.7162582, -0.3837782, 3.063579
11.0, 7, 3, 15, 12,0.8720154, -0.354417, 2.833237
11.0, 7, 3, 15, 13,0.7191833, -0.7432206, 3.094665
11.0, 7, 3, 15, 14,0.9019318, -0.7150702, 2.762862
11.0, 7, 3, 15, 15,0.663445, -0.8190366, 3.065471
11.0, 7, 3, 15, 16,0.8541548, -0.7993866, 2.704827
11.0, 7, 3, 16, 1,0.7714611, 0.8243595, 3.085598
11.0, 7, 3, 16, 2,0.819743, 0.6513567, 3.059189
11.0, 7, 3, 16, 3,0.7560006, 0.2513011, 2.986054
11.0, 7, 3, 16, 4,0.6886808, 0.513163, 3.162575
11.0, 7, 3, 16, 5,0.8845036, 0.5055963, 2.932335
11.0, 7, 3, 16, 6,0.5997583, -0.03806376, 3.036441
11.0, 7, 3, 16, 7,0.8115568, -0.03277689, 2.741329
11.0, 7, 3, 16, 8,0.743091, 0.1715117, 2.975329
11.0, 7, 3, 16, 9,0.6881478, 0.1048208, 3.010466
11.0, 7, 3, 16, 10,0.7763803, 0.1114526, 2.914624
11.0, 7, 3, 16, 11,0.7162718, -0.3819395, 3.063415
11.0, 7, 3, 16, 12,0.8713222, -0.3540734, 2.833207
11.0, 7, 3, 16, 13,0.7196823, -0.7419292, 3.095091
11.0, 7, 3, 16, 14,0.902492, -0.7142084, 2.763349
11.0, 7, 3, 16, 15,0.661703, -0.8169378, 3.068641
11.0, 7, 3, 16, 16,0.8545189, -0.7991799, 2.705443
11.0, 7, 3, 17, 1,0.7711726, 0.8253522, 3.085179
11.0, 7, 3, 17, 2,0.8200092, 0.6516703, 3.059017
11.0, 7, 3, 17, 3,0.7559364, 0.2513915, 2.986051
11.0, 7, 3, 17, 4,0.6886039, 0.5142362, 3.16307
11.0, 7, 3, 17, 5,0.8842489, 0.5057682, 2.932353
11.0, 7, 3, 17, 6,0.6003942, -0.0345649, 3.037858
11.0, 7, 3, 17, 7,0.8115371, -0.03224984, 2.741132
11.0, 7, 3, 17, 8,0.7429897, 0.1715821, 2.975332
11.0, 7, 3, 17, 9,0.6880845, 0.1048098, 3.010417
11.0, 7, 3, 17, 10,0.7761598, 0.1120032, 2.914824
11.0, 7, 3, 17, 11,0.7164189, -0.3825189, 3.063493
11.0, 7, 3, 17, 12,0.8713043, -0.3530362, 2.833936
11.0, 7, 3, 17, 13,0.7200641, -0.7433963, 3.094865
11.0, 7, 3, 17, 14,0.902458, -0.7139391, 2.763299
11.0, 7, 3, 17, 15,0.6614622, -0.8170426, 3.068502
11.0, 7, 3, 17, 16,0.8550415, -0.7983462, 2.707236
11.0, 7, 3, 18, 1,0.770995, 0.8249804, 3.084824
11.0, 7, 3, 18, 2,0.8197387, 0.6513909, 3.058934
11.0, 7, 3, 18, 3,0.7557737, 0.2513918, 2.986086
11.0, 7, 3, 18, 4,0.6886202, 0.5141972, 3.163082
11.0, 7, 3, 18, 5,0.8842566, 0.505829, 2.93219
11.0, 7, 3, 18, 6,0.6000495, -0.03455042, 3.037184
11.0, 7, 3, 18, 7,0.8117619, -0.03167086, 2.741379
11.0, 7, 3, 18, 8,0.7428431, 0.1716033, 2.975374
11.0, 7, 3, 18, 9,0.6879421, 0.1046733, 3.010449
11.0, 7, 3, 18, 10,0.7760619, 0.112105, 2.914845
11.0, 7, 3, 18, 11,0.7164133, -0.3824376, 3.063539
11.0, 7, 3, 18, 12,0.8712866, -0.3542537, 2.834017
11.0, 7, 3, 18, 13,0.7200206, -0.7386613, 3.093872
11.0, 7, 3, 18, 14,0.9022505, -0.7144573, 2.76367
11.0, 7, 3, 18, 15,0.6618195, -0.8139116, 3.067113
11.0, 7, 3, 18, 16,0.8554329, -0.7983811, 2.706907
11.0, 7, 3, 19, 1,0.7710016, 0.8254752, 3.085124
11.0, 7, 3, 19, 2,0.8191138, 0.6506758, 3.057397
11.0, 7, 3, 19, 3,0.7556569, 0.2514695, 2.986083
11.0, 7, 3, 19, 4,0.6884625, 0.5143425, 3.162974
11.0, 7, 3, 19, 5,0.8844446, 0.5055859, 2.931938
11.0, 7, 3, 19, 6,0.5999276, -0.03516873, 3.036833
11.0, 7, 3, 19, 7,0.8125047, -0.03161243, 2.741946
11.0, 7, 3, 19, 8,0.7427235, 0.1717521, 2.975462
11.0, 7, 3, 19, 9,0.687771, 0.1046155, 3.010582
11.0, 7, 3, 19, 10,0.7760544, 0.1122107, 2.914936
11.0, 7, 3, 19, 11,0.7163433, -0.3823767, 3.06352
11.0, 7, 3, 19, 12,0.871335, -0.3547691, 2.83402
11.0, 7, 3, 19, 13,0.720621, -0.7375019, 3.094079
11.0, 7, 3, 19, 14,0.9022177, -0.7136296, 2.763316
11.0, 7, 3, 19, 15,0.6615401, -0.8135395, 3.067914
11.0, 7, 3, 19, 16,0.8552386, -0.7984337, 2.70648
11.0, 7, 3, 20, 1,0.7713157, 0.8254251, 3.085309
11.0, 7, 3, 20, 2,0.8191367, 0.6507651, 3.057591
11.0, 7, 3, 20, 3,0.7555307, 0.2514708, 2.986165
11.0, 7, 3, 20, 4,0.6885045, 0.5147878, 3.163889
11.0, 7, 3, 20, 5,0.8844125, 0.5054999, 2.931916
11.0, 7, 3, 20, 6,0.5996248, -0.03592143, 3.03625
11.0, 7, 3, 20, 7,0.8122134, -0.03129983, 2.742302
11.0, 7, 3, 20, 8,0.7425731, 0.1717307, 2.975535
11.0, 7, 3, 20, 9,0.6876488, 0.1045547, 3.01056
11.0, 7, 3, 20, 10,0.775914, 0.1123334, 2.915121
11.0, 7, 3, 20, 11,0.7162112, -0.3832321, 3.063876
11.0, 7, 3, 20, 12,0.8713172, -0.3557017, 2.834155
11.0, 7, 3, 20, 13,0.7203721, -0.7407047, 3.094467
11.0, 7, 3, 20, 14,0.9022307, -0.7142354, 2.763102
11.0, 7, 3, 20, 15,0.6609024, -0.8158415, 3.069308
11.0, 7, 3, 20, 16,0.8543999, -0.7991338, 2.704488
11.0, 7, 3, 21, 1,0.7713757, 0.8252437, 3.085285
11.0, 7, 3, 21, 2,0.8191797, 0.6507773, 3.057664
11.0, 7, 3, 21, 3,0.7555315, 0.2514832, 2.986168
11.0, 7, 3, 21, 4,0.6883554, 0.5144358, 3.163833
11.0, 7, 3, 21, 5,0.8846012, 0.5057845, 2.932461
11.0, 7, 3, 21, 6,0.5998905, -0.03619293, 3.036717
11.0, 7, 3, 21, 7,0.8124672, -0.03081768, 2.742583
11.0, 7, 3, 21, 8,0.7425748, 0.171744, 2.975533
11.0, 7, 3, 21, 9,0.687633, 0.1044646, 3.010472
11.0, 7, 3, 21, 10,0.7760113, 0.1125175, 2.915129
11.0, 7, 3, 21, 11,0.7156761, -0.3817697, 3.063288
11.0, 7, 3, 21, 12,0.8713039, -0.3556975, 2.834096
11.0, 7, 3, 21, 13,0.7228957, -0.7380743, 3.094896
11.0, 7, 3, 21, 14,0.9030118, -0.7129426, 2.763642
11.0, 7, 3, 21, 15,0.6715908, -0.8153273, 3.050537
11.0, 7, 3, 21, 16,0.8543146, -0.7991537, 2.704473
11.0, 7, 3, 22, 1,0.7716861, 0.8278677, 3.086771
11.0, 7, 3, 22, 2,0.8194556, 0.6512729, 3.057705
11.0, 7, 3, 22, 3,0.755275, 0.2518668, 2.986285
11.0, 7, 3, 22, 4,0.6884097, 0.5156832, 3.164195
11.0, 7, 3, 22, 5,0.8845216, 0.5058826, 2.932402
11.0, 7, 3, 22, 6,0.596219, -0.06523761, 3.028759
11.0, 7, 3, 22, 7,0.8120168, -0.03207275, 2.742029
11.0, 7, 3, 22, 8,0.742215, 0.1721272, 2.975678
11.0, 7, 3, 22, 9,0.6872513, 0.104482, 3.010769
11.0, 7, 3, 22, 10,0.7755963, 0.1128774, 2.915035
11.0, 7, 3, 22, 11,0.7153434, -0.3821073, 3.063388
11.0, 7, 3, 22, 12,0.8709637, -0.3546408, 2.834292
11.0, 7, 3, 22, 13,0.7208297, -0.7406039, 3.094636
11.0, 7, 3, 22, 14,0.902885, -0.7138944, 2.76287
11.0, 7, 3, 22, 15,0.6707126, -0.8155552, 3.054518
11.0, 7, 3, 22, 16,0.854328, -0.7991565, 2.704463
11.0, 7, 3, 23, 1,0.7713588, 0.8268902, 3.085625
11.0, 7, 3, 23, 2,0.8202522, 0.6520184, 3.058834
11.0, 7, 3, 23, 3,0.7552646, 0.2518491, 2.986356
11.0, 7, 3, 23, 4,0.6885417, 0.5157458, 3.163763
11.0, 7, 3, 23, 5,0.8843632, 0.5058084, 2.932383
11.0, 7, 3, 23, 6,0.5954639, -0.06636136, 3.029029
11.0, 7, 3, 23, 7,0.8120252, -0.03361706, 2.742163
11.0, 7, 3, 23, 8,0.7421734, 0.1720631, 2.975721
11.0, 7, 3, 23, 9,0.6872215, 0.1043791, 3.010783
11.0, 7, 3, 23, 10,0.7755605, 0.1128801, 2.915057
11.0, 7, 3, 23, 11,0.7152179, -0.382126, 3.06338
11.0, 7, 3, 23, 12,0.8715382, -0.3564851, 2.834506
11.0, 7, 3, 23, 13,0.721145, -0.7399231, 3.09502
11.0, 7, 3, 23, 14,0.9028136, -0.7139522, 2.763016
11.0, 7, 3, 23, 15,0.6684303, -0.8124027, 3.058025
11.0, 7, 3, 23, 16,0.8548195, -0.7982337, 2.703635
11.0, 7, 3, 24, 1,0.7713217, 0.8262712, 3.085578
11.0, 7, 3, 24, 2,0.8202342, 0.6520125, 3.05877
11.0, 7, 3, 24, 3,0.755161, 0.2518461, 2.986455
11.0, 7, 3, 24, 4,0.688438, 0.5159593, 3.163513
11.0, 7, 3, 24, 5,0.8843657, 0.5058149, 2.932395
11.0, 7, 3, 24, 6,0.5992928, -0.03643475, 3.036642
11.0, 7, 3, 24, 7,0.8118967, -0.03388394, 2.74217
11.0, 7, 3, 24, 8,0.7420344, 0.172045, 2.975873
11.0, 7, 3, 24, 9,0.687048, 0.1043309, 3.010912
11.0, 7, 3, 24, 10,0.7754627, 0.1128723, 2.915307
11.0, 7, 3, 24, 11,0.7151732, -0.3822293, 3.063515
11.0, 7, 3, 24, 12,0.8714255, -0.3573921, 2.834032
11.0, 7, 3, 24, 13,0.720682, -0.7406132, 3.094628
11.0, 7, 3, 24, 14,0.9023286, -0.7149523, 2.762661
11.0, 7, 3, 24, 15,0.6684459, -0.8118383, 3.058698
11.0, 7, 3, 24, 16,0.8549289, -0.7987339, 2.702932
